year,week,date,home_team,home_conference,home_points,away_team,away_conference,away_points,significance,home_rank,away_rank,outlet
2020,8,2020-10-24 16:00:00+00:00,North Carolina,ACC,48,NC State,ACC,21,ranked_matchup,14.0,23.0,ESPN
2020,8,2020-10-24 16:00:00+00:00,Ohio State,Big Ten,52,Nebraska,Big Ten,17,ranked_matchup,5.0,,FOX
2020,8,2020-10-24 16:00:00+00:00,Clemson,ACC,47,Syracuse,ACC,21,ranked_matchup,1.0,,ACCN
2020,8,2020-10-24 16:00:00+00:00,Coastal Carolina,Sun Belt,28,Georgia Southern,Sun Belt,14,ranked_matchup,25.0,,ESPNU
2020,8,2020-10-24 18:30:00+00:00,Marshall,Conference USA,20,Florida Atlantic,Conference USA,9,ranked_matchup,22.0,,
2020,8,2020-10-24 19:30:00+00:00,Indiana,Big Ten,36,Penn State,Big Ten,35,ranked_matchup,,8.0,FS1
2020,8,2020-10-24 19:30:00+00:00,Tennessee,SEC,17,Alabama,SEC,48,ranked_matchup,,2.0,CBS
2020,8,2020-10-24 19:30:00+00:00,Wake Forest,ACC,23,Virginia Tech,ACC,16,ranked_matchup,,19.0,ESPN3
2020,8,2020-10-24 19:30:00+00:00,Oklahoma State,Big 12,24,Iowa State,Big 12,21,ranked_matchup,6.0,17.0,FOX
2020,8,2020-10-24 19:41:00+00:00,Pittsburgh,ACC,3,Notre Dame,FBS Independents,45,ranked_matchup,,3.0,ABC
2020,8,2020-10-24 23:30:00+00:00,Minnesota,Big Ten,24,Michigan,Big Ten,49,ranked_matchup,21.0,18.0,ABC
2020,8,2020-10-25 00:00:00+00:00,Miami,ACC,19,Virginia,ACC,14,ranked_matchup,11.0,,ACCN
2020,8,2020-10-25 01:00:00+00:00,SMU,American Athletic,13,Cincinnati,American Athletic,42,ranked_matchup,16.0,9.0,ESPN2
2020,8,2020-10-25 02:15:00+00:00,BYU,FBS Independents,52,Texas State,Sun Belt,14,ranked_matchup,12.0,,ESPN
2020,9,2020-10-31 16:00:00+00:00,Cincinnati,American Athletic,49,Memphis,American Athletic,10,ranked_matchup,7.0,,ESPN
2020,9,2020-10-31 16:00:00+00:00,Georgia State,Sun Belt,0,Coastal Carolina,Sun Belt,51,ranked_matchup,,20.0,ESPNU
2020,9,2020-10-31 16:00:00+00:00,Kentucky,SEC,3,Georgia,SEC,14,ranked_matchup,,5.0,SECN
2020,9,2020-10-31 16:00:00+00:00,Clemson,ACC,34,Boston College,ACC,28,ranked_matchup,1.0,,ABC
2020,9,2020-10-31 16:00:00+00:00,Michigan,Big Ten,24,Michigan State,Big Ten,27,ranked_matchup,13.0,,FOX
2020,9,2020-10-31 16:00:00+00:00,West Virginia,Big 12,37,Kansas State,Big 12,10,ranked_matchup,,16.0,ESPN2
2020,9,2020-10-31 16:00:00+00:00,Kansas,Big 12,22,Iowa State,Big 12,52,ranked_matchup,,23.0,FS1
2020,9,2020-10-31 19:30:00+00:00,Rutgers,Big Ten,21,Indiana,Big Ten,37,ranked_matchup,,17.0,BTN
2020,9,2020-10-31 19:30:00+00:00,Georgia Tech,ACC,13,Notre Dame,FBS Independents,31,ranked_matchup,,4.0,ABC
2020,9,2020-10-31 20:00:00+00:00,Oklahoma State,Big 12,34,Texas,Big 12,41,ranked_matchup,6.0,,FOX
2020,9,2020-10-31 22:00:00+00:00,Air Force,Mountain West,30,Boise State,Mountain West,49,ranked_matchup,,25.0,CBSSN
2020,9,2020-10-31 23:00:00+00:00,Alabama,SEC,41,Mississippi State,SEC,0,ranked_matchup,2.0,,ESPN
2020,9,2020-10-31 23:30:00+00:00,SMU,American Athletic,51,Navy,American Athletic,37,ranked_matchup,22.0,,ESPN2
2020,9,2020-10-31 23:30:00+00:00,Texas A&M,SEC,42,Arkansas,SEC,31,ranked_matchup,8.0,,SECN
2020,9,2020-10-31 23:30:00+00:00,Florida,SEC,41,Missouri,SEC,17,ranked_matchup,10.0,,SECN Alt
2020,9,2020-10-31 23:30:00+00:00,Penn State,Big Ten,25,Ohio State,Big Ten,38,ranked_matchup,18.0,3.0,ABC
2020,9,2020-11-01 00:00:00+00:00,Virginia,ACC,44,North Carolina,ACC,41,ranked_matchup,,15.0,ACCN
2020,9,2020-11-01 00:00:00+00:00,Texas Tech,Big 12,28,Oklahoma,Big 12,62,ranked_matchup,,24.0,FOX
2020,9,2020-11-01 02:15:00+00:00,BYU,FBS Independents,41,Western Kentucky,Conference USA,10,ranked_matchup,11.0,,ESPN
2020,10,2020-11-07 00:30:00+00:00,NC State,ACC,41,Miami,ACC,44,ranked_matchup,,11.0,ESPN
2020,10,2020-11-07 02:45:00+00:00,Boise State,Mountain West,17,BYU,FBS Independents,51,ranked_matchup,21.0,9.0,FS1
2020,10,2020-11-07 17:00:00+00:00,Texas,Big 12,17,West Virginia,Big 12,13,ranked_matchup,22.0,,ABC
2020,10,2020-11-07 17:00:00+00:00,Temple,American Athletic,23,SMU,American Athletic,47,ranked_matchup,,18.0,ESPN+
2020,10,2020-11-07 17:00:00+00:00,Virginia Tech,ACC,35,Liberty,FBS Independents,38,ranked_matchup,,25.0,ACCN
2020,10,2020-11-07 17:00:00+00:00,Indiana,Big Ten,38,Michigan,Big Ten,21,ranked_matchup,13.0,23.0,FS1
2020,10,2020-11-07 17:00:00+00:00,USC,Pac-12,28,Arizona State,Pac-12,27,ranked_matchup,20.0,,FOX
2020,10,2020-11-07 19:30:00+00:00,Marshall,Conference USA,51,Massachusetts,FBS Independents,10,ranked_matchup,16.0,,ESPN+
2020,10,2020-11-07 20:30:00+00:00,Georgia,SEC,28,Florida,SEC,44,"ranked_matchup,upset_victory",5.0,8.0,CBS
2020,10,2020-11-07 20:30:00+00:00,Oklahoma,Big 12,62,Kansas,Big 12,9,ranked_matchup,19.0,,ESPN2
2020,10,2020-11-07 20:30:00+00:00,Cincinnati,American Athletic,38,Houston,American Athletic,10,ranked_matchup,6.0,,ESPN
2020,10,2020-11-07 21:00:00+00:00,Kansas State,Big 12,18,Oklahoma State,Big 12,20,ranked_matchup,,14.0,FOX
2020,10,2020-11-08 00:00:00+00:00,Iowa State,Big 12,38,Baylor,Big 12,31,ranked_matchup,17.0,,FS1
2020,10,2020-11-08 00:00:00+00:00,South Carolina,SEC,3,Texas A&M,SEC,48,ranked_matchup,,7.0,ESPN
2020,10,2020-11-08 00:30:00+00:00,Notre Dame,FBS Independents,47,Clemson,ACC,40,"ranked_matchup,upset_victory",4.0,1.0,NBC
2020,10,2020-11-08 00:30:00+00:00,Oregon,Pac-12,35,Stanford,Pac-12,14,ranked_matchup,12.0,,ABC
2020,10,2020-11-08 00:30:00+00:00,Ohio State,Big Ten,49,Rutgers,Big Ten,27,ranked_matchup,3.0,,BTN
2020,10,2020-11-08 01:00:00+00:00,Coastal Carolina,Sun Belt,23,South Alabama,Sun Belt,6,ranked_matchup,15.0,,ESPNU
2020,11,2020-11-14 00:30:00+00:00,Cincinnati,American Athletic,55,East Carolina,American Athletic,17,ranked_matchup,7.0,,ESPN2
2020,11,2020-11-14 17:00:00+00:00,Michigan State,Big Ten,0,Indiana,Big Ten,24,ranked_matchup,,10.0,ABC
2020,11,2020-11-14 17:00:00+00:00,Liberty,FBS Independents,58,Western Carolina,Southern,14,ranked_matchup,22.0,,ESPN3
2020,11,2020-11-14 17:00:00+00:00,Marshall,Conference USA,42,Middle Tennessee,Conference USA,14,ranked_matchup,16.0,,CBSSN
2020,11,2020-11-14 17:00:00+00:00,Virginia Tech,ACC,24,Miami,ACC,25,ranked_matchup,,9.0,ESPNRM
2020,11,2020-11-14 19:00:00+00:00,Louisiana,Sun Belt,38,South Alabama,Sun Belt,10,ranked_matchup,25.0,,ESPN+
2020,11,2020-11-14 20:30:00+00:00,Arizona,Pac-12,30,USC,Pac-12,34,ranked_matchup,,20.0,FOX
2020,11,2020-11-14 20:30:00+00:00,Boston College,ACC,31,Notre Dame,FBS Independents,45,ranked_matchup,,2.0,ABC
2020,11,2020-11-14 22:00:00+00:00,Purdue,Big Ten,20,Northwestern,Big Ten,27,ranked_matchup,,23.0,BTN
2020,11,2020-11-15 00:00:00+00:00,Florida,SEC,63,Arkansas,SEC,35,ranked_matchup,6.0,,ESPN
2020,11,2020-11-15 00:00:00+00:00,Tulsa,American Athletic,28,SMU,American Athletic,24,ranked_matchup,,19.0,ESPN2
2020,11,2020-11-15 00:00:00+00:00,Washington State,Pac-12,29,Oregon,Pac-12,43,ranked_matchup,,11.0,FOX
2020,11,2020-11-15 00:30:00+00:00,Michigan,Big Ten,11,Wisconsin,Big Ten,49,ranked_matchup,,13.0,ABC
2020,12,2020-11-20 00:30:00+00:00,Tulsa,American Athletic,30,Tulane,American Athletic,24,ranked_matchup,25.0,,ESPN
2020,12,2020-11-21 17:00:00+00:00,Ohio State,Big Ten,42,Indiana,Big Ten,35,ranked_matchup,3.0,9.0,FOX
2020,12,2020-11-21 17:00:00+00:00,Vanderbilt,SEC,17,Florida,SEC,38,ranked_matchup,,6.0,ESPN
2020,12,2020-11-21 17:00:00+00:00,Coastal Carolina,Sun Belt,34,App State,Sun Belt,23,ranked_matchup,15.0,,ESPN2
2020,12,2020-11-21 20:00:00+00:00,BYU,FBS Independents,66,North Alabama,Big South,14,ranked_matchup,8.0,,ESPN3
2020,12,2020-11-21 20:30:00+00:00,UCF,American Athletic,33,Cincinnati,American Athletic,36,ranked_matchup,,7.0,ESPN
2020,12,2020-11-21 20:30:00+00:00,Northwestern,Big Ten,17,Wisconsin,Big Ten,7,"ranked_matchup,upset_victory",19.0,10.0,ABC
2020,12,2020-11-21 20:30:00+00:00,Oregon,Pac-12,38,UCLA,Pac-12,35,ranked_matchup,11.0,,ESPN
2020,12,2020-11-21 21:00:00+00:00,Iowa State,Big 12,45,Kansas State,Big 12,0,ranked_matchup,17.0,,FOX
2020,12,2020-11-21 21:00:00+00:00,Alabama,SEC,63,Kentucky,SEC,3,ranked_matchup,1.0,,SECN
2020,12,2020-11-22 00:00:00+00:00,Auburn,SEC,30,Tennessee,SEC,17,ranked_matchup,23.0,,ESPN
2020,12,2020-11-22 00:30:00+00:00,Oklahoma,Big 12,41,Oklahoma State,Big 12,13,"ranked_matchup,upset_victory",18.0,14.0,ABC
2020,12,2020-11-22 00:30:00+00:00,NC State,ACC,15,Liberty,FBS Independents,14,ranked_matchup,,21.0,ESPN3
2020,12,2020-11-22 00:30:00+00:00,Georgia,SEC,31,Mississippi State,SEC,24,ranked_matchup,13.0,,SECN
2020,12,2020-11-22 03:30:00+00:00,Utah,Pac-12,17,USC,Pac-12,33,ranked_matchup,,20.0,ESPN
2020,13,2020-11-27 17:00:00+00:00,Texas,Big 12,20,Iowa State,Big 12,23,ranked_matchup,20.0,15.0,ABC
2020,13,2020-11-27 20:30:00+00:00,North Carolina,ACC,17,Notre Dame,FBS Independents,31,ranked_matchup,25.0,2.0,ABC
2020,13,2020-11-28 00:30:00+00:00,Oregon State,Pac-12,41,Oregon,Pac-12,38,ranked_matchup,,9.0,ESPN
2020,13,2020-11-28 17:00:00+00:00,Oklahoma State,Big 12,50,Texas Tech,Big 12,44,ranked_matchup,21.0,,FOX
2020,13,2020-11-28 17:00:00+00:00,Indiana,Big Ten,27,Maryland,Big Ten,11,ranked_matchup,12.0,,ESPN2
2020,13,2020-11-28 17:00:00+00:00,Florida,SEC,34,Kentucky,SEC,10,ranked_matchup,6.0,,ESPN
2020,13,2020-11-28 20:00:00+00:00,Texas State,Sun Belt,14,Coastal Carolina,Sun Belt,49,ranked_matchup,,16.0,ESPN+
2020,13,2020-11-28 20:00:00+00:00,UL Monroe,Sun Belt,20,Louisiana,Sun Belt,70,ranked_matchup,,23.0,ESPN3
2020,13,2020-11-28 20:30:00+00:00,Alabama,SEC,42,Auburn,SEC,13,ranked_matchup,1.0,22.0,CBS
2020,13,2020-11-28 20:30:00+00:00,Michigan State,Big Ten,29,Northwestern,Big Ten,20,ranked_matchup,,11.0,ESPN2
2020,13,2020-11-28 20:30:00+00:00,Clemson,ACC,52,Pittsburgh,ACC,17,ranked_matchup,4.0,,ESPN
2020,13,2020-11-29 00:00:00+00:00,Texas A&M,SEC,20,LSU,SEC,7,ranked_matchup,5.0,,ESPN
2020,13,2020-11-29 00:30:00+00:00,South Carolina,SEC,16,Georgia,SEC,45,ranked_matchup,,13.0,ESPNRM
2020,14,2020-12-05 01:30:00+00:00,App State,Sun Belt,21,Louisiana,Sun Belt,24,ranked_matchup,,20.0,ESPN2
2020,14,2020-12-05 17:00:00+00:00,Auburn,SEC,20,Texas A&M,SEC,31,ranked_matchup,,5.0,ESPN
2020,14,2020-12-05 17:00:00+00:00,Michigan State,Big Ten,12,Ohio State,Big Ten,52,ranked_matchup,,3.0,ABC
2020,14,2020-12-05 17:00:00+00:00,Marshall,Conference USA,0,Rice,Conference USA,20,ranked_matchup,15.0,,ESPN+
2020,14,2020-12-05 17:00:00+00:00,TCU,Big 12,29,Oklahoma State,Big 12,22,ranked_matchup,,19.0,ESPNRM
2020,14,2020-12-05 19:30:00+00:00,Notre Dame,FBS Independents,45,Syracuse,ACC,21,ranked_matchup,2.0,,NBC
2020,14,2020-12-05 20:30:00+00:00,Iowa State,Big 12,42,West Virginia,Big 12,6,ranked_matchup,12.0,,ESPN
2020,14,2020-12-05 20:30:00+00:00,Navy,American Athletic,6,Tulsa,American Athletic,19,ranked_matchup,,22.0,ESPN2
2020,14,2020-12-05 20:30:00+00:00,Wisconsin,Big Ten,6,Indiana,Big Ten,14,ranked_matchup,18.0,10.0,ABC
2020,14,2020-12-05 20:30:00+00:00,Tennessee,SEC,19,Florida,SEC,31,ranked_matchup,,6.0,CBS
2020,14,2020-12-05 20:30:00+00:00,Illinois,Big Ten,21,Iowa,Big Ten,35,ranked_matchup,,24.0,FS1
2020,14,2020-12-05 21:00:00+00:00,Washington,Pac-12,26,Stanford,Pac-12,31,ranked_matchup,23.0,,FOX
2020,14,2020-12-05 22:30:00+00:00,Coastal Carolina,Sun Belt,22,BYU,FBS Independents,17,"ranked_matchup,upset_victory",14.0,8.0,ESPNU
2020,14,2020-12-06 00:00:00+00:00,California,Pac-12,21,Oregon,Pac-12,17,ranked_matchup,,21.0,ESPN
2020,14,2020-12-06 00:30:00+00:00,Virginia Tech,ACC,10,Clemson,ACC,45,ranked_matchup,,4.0,ABC
2020,14,2020-12-06 01:00:00+00:00,LSU,SEC,17,Alabama,SEC,55,ranked_matchup,,1.0,ESPNRM
2020,14,2020-12-06 01:00:00+00:00,Duke,ACC,0,Miami,ACC,48,ranked_matchup,,9.0,ACCN
2020,14,2020-12-06 01:00:00+00:00,Oklahoma,Big 12,27,Baylor,Big 12,14,ranked_matchup,13.0,,FOX
2020,14,2020-12-07 00:30:00+00:00,USC,Pac-12,38,Washington State,Pac-12,13,ranked_matchup,17.0,,FS1
2020,15,2020-12-12 17:00:00+00:00,Missouri,SEC,14,Georgia,SEC,49,ranked_matchup,,12.0,SECN
2020,15,2020-12-12 17:00:00+00:00,Northwestern,Big Ten,28,Illinois,Big Ten,10,ranked_matchup,15.0,,ESPN2
2020,15,2020-12-12 17:00:00+00:00,Colorado,Pac-12,21,Utah,Pac-12,38,ranked_matchup,21.0,,FS1
2020,15,2020-12-12 17:00:00+00:00,Arkansas,SEC,3,Alabama,SEC,52,ranked_matchup,,1.0,ESPN
2020,15,2020-12-12 19:30:00+00:00,Buffalo,Mid-American,56,Akron,Mid-American,7,ranked_matchup,24.0,,CBSSN
2020,15,2020-12-12 20:00:00+00:00,Troy,Sun Belt,38,Coastal Carolina,Sun Belt,42,ranked_matchup,,11.0,ESPN+
2020,15,2020-12-12 20:30:00+00:00,Iowa,Big Ten,28,Wisconsin,Big Ten,7,ranked_matchup,19.0,25.0,
2020,15,2020-12-12 20:30:00+00:00,Miami,ACC,26,North Carolina,ACC,62,"ranked_matchup,upset_victory",9.0,20.0,ABC
2020,15,2020-12-13 00:00:00+00:00,Florida,SEC,34,LSU,SEC,37,ranked_matchup,6.0,,ESPN
2020,15,2020-12-13 00:30:00+00:00,UCLA,Pac-12,38,USC,Pac-12,43,ranked_matchup,,16.0,ABC
2020,15,2020-12-13 03:00:00+00:00,BYU,FBS Independents,28,San Diego State,Mountain West,14,ranked_matchup,14.0,,ESPN2
2020,1,2020-12-21 19:30:00+00:00,North Texas,Conference USA,28,App State,Sun Belt,56,bowl_game,,,ESPN
2020,1,2020-12-22 20:30:00+00:00,Nevada,Mountain West,38,Tulane,American Athletic,27,bowl_game,,,ESPN
2020,1,2020-12-23 00:00:00+00:00,BYU,FBS Independents,49,UCF,American Athletic,23,"bowl_game,ranked_matchup",11.0,,ESPNRM
2020,1,2020-12-23 20:00:00+00:00,Georgia Southern,Sun Belt,38,Louisiana Tech,Conference USA,3,bowl_game,,,ESPNRM
2020,1,2020-12-24 00:00:00+00:00,Florida Atlantic,Conference USA,10,Memphis,American Athletic,25,bowl_game,,,ESPN
2020,1,2020-12-24 20:30:00+00:00,Houston,American Athletic,14,Hawai'i,Mountain West,28,bowl_game,,,ESPNRM
2020,1,2020-12-25 19:30:00+00:00,Buffalo,Mid-American,17,Marshall,Conference USA,10,"bowl_game,ranked_matchup",25.0,,ESPN
2020,1,2020-12-26 20:30:00+00:00,UTSA,Conference USA,24,Louisiana,Sun Belt,31,"bowl_game,ranked_matchup",,15.0,ABC
2020,1,2020-12-26 20:30:00+00:00,Georgia State,Sun Belt,39,Western Kentucky,Conference USA,21,bowl_game,,,ESPN
2020,1,2020-12-27 00:30:00+00:00,Coastal Carolina,Sun Belt,34,Liberty,FBS Independents,37,"bowl_game,ranked_matchup,upset_victory",14.0,17.0,ESPN
2020,1,2020-12-29 22:30:00+00:00,Miami,ACC,34,Oklahoma State,Big 12,37,"bowl_game,ranked_matchup",22.0,20.0,ESPN
2020,1,2020-12-30 02:00:00+00:00,Colorado,Pac-12,23,Texas,Big 12,55,"bowl_game,ranked_matchup",,19.0,ESPN
2020,1,2020-12-30 17:00:00+00:00,Wisconsin,Big Ten,42,Wake Forest,ACC,28,bowl_game,,,ESPN
2020,1,2020-12-31 01:00:00+00:00,Oklahoma,Big 12,55,Florida,SEC,20,"bowl_game,ranked_matchup",6.0,13.0,ESPN
2020,1,2020-12-31 17:00:00+00:00,Mississippi State,SEC,28,Tulsa,American Athletic,26,bowl_game,,,ESPN
2020,1,2020-12-31 19:00:00+00:00,San José State,Mountain West,13,Ball State,Mid-American,34,"bowl_game,ranked_matchup",24.0,23.0,CBSSN
2020,1,2020-12-31 21:00:00+00:00,Army,FBS Independents,21,West Virginia,Big 12,24,bowl_game,,,ESPN
2020,1,2021-01-01 17:00:00+00:00,Georgia,SEC,24,Cincinnati,American Athletic,21,"bowl_game,ranked_matchup",7.0,8.0,ESPN
2020,1,2021-01-01 18:00:00+00:00,Northwestern,Big Ten,35,Auburn,SEC,19,"bowl_game,ranked_matchup",10.0,,ABC
2020,1,2021-01-01 21:00:00+00:00,Alabama,SEC,31,Notre Dame,FBS Independents,14,"bowl_game,ranked_matchup",1.0,5.0,ESPN
2020,1,2021-01-02 01:00:00+00:00,Clemson,ACC,28,Ohio State,Big Ten,49,"bowl_game,ranked_matchup",3.0,2.0,ESPN
2020,1,2021-01-02 17:00:00+00:00,Kentucky,SEC,23,NC State,ACC,21,bowl_game,,,ESPN
2020,1,2021-01-02 17:30:00+00:00,Indiana,Big Ten,20,Ole Miss,SEC,26,"bowl_game,ranked_matchup",12.0,,ABC
2020,1,2021-01-02 21:00:00+00:00,Iowa State,Big 12,34,Oregon,Pac-12,17,"bowl_game,ranked_matchup",9.0,,ESPN
2020,1,2021-01-03 01:00:00+00:00,North Carolina,ACC,27,Texas A&M,SEC,41,"bowl_game,ranked_matchup",18.0,4.0,ESPN
2020,1,2021-01-12 01:00:00+00:00,Alabama,SEC,52,Ohio State,Big Ten,24,"bowl_game,ranked_matchup",1.0,2.0,ESPN
2020,20,2021-04-24 18:00:00+00:00,James Madison,CAA,31,VMI,Southern,24,bowl_game,1.0,2.0,
2020,20,2021-05-02 22:00:00+00:00,James Madison,CAA,34,North Dakota,MVFC,21,bowl_game,1.0,2.0,
2020,20,2021-05-08 18:30:00+00:00,Sam Houston,Southland,38,James Madison,CAA,35,bowl_game,1.0,2.0,
2020,20,2021-05-16 18:00:00+00:00,South Dakota State,MVFC,21,Sam Houston,Southland,23,bowl_game,1.0,2.0,
2021,1,2021-09-02 23:30:00+00:00,NC State,ACC,45,South Florida,American Athletic,0,ranked_matchup,20.0,,ACCN
2021,1,2021-09-02 23:30:00+00:00,Utah,Pac-12,40,Weber State,Big Sky,17,ranked_matchup,12.0,,PAC12
2021,1,2021-09-03 00:00:00+00:00,Minnesota,Big Ten,31,Ohio State,Big Ten,45,ranked_matchup,,6.0,FOX
2021,1,2021-09-03 23:00:00+00:00,Wake Forest,ACC,42,Old Dominion,Conference USA,10,ranked_matchup,15.0,,ACCN
2021,1,2021-09-04 01:00:00+00:00,Northwestern,Big Ten,21,Michigan State,Big Ten,38,ranked_matchup,,9.0,ESPN
2021,1,2021-09-04 16:00:00+00:00,Kentucky,SEC,45,UL Monroe,Sun Belt,10,ranked_matchup,18.0,,SECN
2021,1,2021-09-04 16:00:00+00:00,Michigan,Big Ten,47,Western Michigan,Mid-American,14,ranked_matchup,3.0,,ESPN
2021,1,2021-09-04 16:00:00+00:00,Oklahoma,Big 12,40,Tulane,American Athletic,35,ranked_matchup,10.0,,ABC
2021,1,2021-09-04 18:00:00+00:00,Arkansas,SEC,38,Rice,Conference USA,17,ranked_matchup,21.0,,SECN+
2021,1,2021-09-04 18:00:00+00:00,Oregon,Pac-12,31,Fresno State,Mountain West,24,ranked_matchup,22.0,,PAC12
2021,1,2021-09-04 19:30:00+00:00,Miami,ACC,13,Alabama,SEC,44,ranked_matchup,,2.0,ABC
2021,1,2021-09-04 19:30:00+00:00,Cincinnati,American Athletic,49,Miami (OH),Mid-American,14,ranked_matchup,4.0,,ESPN+
2021,1,2021-09-04 19:30:00+00:00,Iowa,Big Ten,34,Indiana,Big Ten,6,ranked_matchup,23.0,,BTN
2021,1,2021-09-04 20:00:00+00:00,Pittsburgh,ACC,51,Massachusetts,FBS Independents,7,ranked_matchup,13.0,,ACCN
2021,1,2021-09-04 20:30:00+00:00,Texas,Big 12,38,Louisiana,Sun Belt,18,ranked_matchup,,16.0,FOX
2021,1,2021-09-04 23:00:00+00:00,Texas State,Sun Belt,20,Baylor,Big 12,29,ranked_matchup,,5.0,ESPN+
2021,1,2021-09-04 23:00:00+00:00,Oklahoma State,Big 12,23,Missouri State,MVFC,16,ranked_matchup,7.0,,BIG12|ESPN+
2021,1,2021-09-04 23:00:00+00:00,Houston,American Athletic,21,Texas Tech,Big 12,38,ranked_matchup,17.0,,ESPN
2021,1,2021-09-04 23:30:00+00:00,Clemson,ACC,3,Georgia,SEC,10,ranked_matchup,14.0,1.0,ESPNRM
2021,1,2021-09-05 02:30:00+00:00,San Diego State,Mountain West,28,New Mexico State,FBS Independents,10,ranked_matchup,25.0,,CBSSN
2021,1,2021-09-05 02:30:00+00:00,Arizona,Pac-12,16,BYU,FBS Independents,24,ranked_matchup,,19.0,ESPN
2021,1,2021-09-05 03:00:00+00:00,Washington State,Pac-12,23,Utah State,Mountain West,26,ranked_matchup,,24.0,PAC12
2021,1,2021-09-05 23:30:00+00:00,Florida State,ACC,38,Notre Dame,FBS Independents,41,ranked_matchup,,8.0,ABC
2021,1,2021-09-07 00:00:00+00:00,Ole Miss,SEC,43,Louisville,ACC,24,ranked_matchup,11.0,,ESPN
2021,2,2021-09-10 23:30:00+00:00,Coastal Carolina,Sun Belt,49,Kansas,Big 12,22,ranked_matchup,17.0,,ESPN2
2021,2,2021-09-11 16:00:00+00:00,Ohio State,Big Ten,28,Oregon,Pac-12,35,"ranked_matchup,upset_victory",3.0,12.0,FOX
2021,2,2021-09-11 16:00:00+00:00,Auburn,SEC,62,Alabama State,SWAC,0,ranked_matchup,25.0,,SECN
2021,2,2021-09-11 17:00:00+00:00,South Florida,American Athletic,20,Florida,SEC,42,ranked_matchup,,13.0,ABC
2021,2,2021-09-11 18:00:00+00:00,Virginia Tech,ACC,35,Middle Tennessee,Conference USA,14,ranked_matchup,19.0,,ESPN+
2021,2,2021-09-11 18:30:00+00:00,Notre Dame,FBS Independents,32,Toledo,Mid-American,29,ranked_matchup,8.0,,Peacock
2021,2,2021-09-11 19:30:00+00:00,Colorado,Pac-12,7,Texas A&M,SEC,10,ranked_matchup,,5.0,FOX
2021,2,2021-09-11 19:30:00+00:00,Georgia,SEC,56,UAB,Conference USA,7,ranked_matchup,2.0,,ESPN2
2021,2,2021-09-11 19:30:00+00:00,Cincinnati,American Athletic,42,Murray State,OVC,7,ranked_matchup,7.0,,ESPN+
2021,2,2021-09-11 19:30:00+00:00,Penn State,Big Ten,44,Ball State,Mid-American,13,ranked_matchup,11.0,,FS1
2021,2,2021-09-11 20:00:00+00:00,Alabama,SEC,48,Mercer,Southern,14,ranked_matchup,1.0,,SECN
2021,2,2021-09-11 20:30:00+00:00,Iowa State,Big 12,17,Iowa,Big Ten,27,"ranked_matchup,upset_victory",9.0,10.0,ABC
2021,2,2021-09-11 21:00:00+00:00,Clemson,ACC,49,South Carolina State,MEAC,3,ranked_matchup,6.0,,ACCN
2021,2,2021-09-11 23:00:00+00:00,Oklahoma,Big 12,76,Western Carolina,Southern,0,ranked_matchup,4.0,,
2021,2,2021-09-11 23:00:00+00:00,Wisconsin,Big Ten,34,Eastern Michigan,Mid-American,7,ranked_matchup,18.0,,FS1
2021,2,2021-09-11 23:00:00+00:00,Miami,ACC,25,App State,Sun Belt,23,ranked_matchup,22.0,,ESPNU
2021,2,2021-09-11 23:00:00+00:00,Arkansas,SEC,40,Texas,Big 12,21,ranked_matchup,,15.0,ESPN
2021,2,2021-09-11 23:30:00+00:00,Ole Miss,SEC,54,Austin Peay,OVC,17,ranked_matchup,20.0,,SECN+
2021,2,2021-09-11 23:30:00+00:00,North Carolina,ACC,59,Georgia State,Sun Belt,17,ranked_matchup,24.0,,ESPN3
2021,2,2021-09-12 02:15:00+00:00,BYU,FBS Independents,26,Utah,Pac-12,17,ranked_matchup,,21.0,ESPN
2021,2,2021-09-12 02:30:00+00:00,USC,Pac-12,28,Stanford,Pac-12,42,ranked_matchup,14.0,,FOX
2021,2,2021-09-12 02:30:00+00:00,Arizona State,Pac-12,37,UNLV,Mountain West,10,ranked_matchup,23.0,,ESPN2
2021,3,2021-09-18 16:00:00+00:00,Oklahoma,Big 12,23,Nebraska,Big Ten,16,ranked_matchup,3.0,,ESPNRM
2021,3,2021-09-18 16:00:00+00:00,Indiana,Big Ten,24,Cincinnati,American Athletic,38,ranked_matchup,,8.0,ESPN
2021,3,2021-09-18 16:00:00+00:00,Texas A&M,SEC,34,New Mexico,Mountain West,0,ranked_matchup,7.0,,SECN
2021,3,2021-09-18 16:00:00+00:00,West Virginia,Big 12,27,Virginia Tech,ACC,21,ranked_matchup,,15.0,FS1
2021,3,2021-09-18 16:00:00+00:00,Miami,ACC,17,Michigan State,Big Ten,38,ranked_matchup,24.0,,ABC
2021,3,2021-09-18 16:00:00+00:00,Michigan,Big Ten,63,Northern Illinois,Mid-American,10,ranked_matchup,25.0,,BTN
2021,3,2021-09-18 16:00:00+00:00,Buffalo,Mid-American,25,Coastal Carolina,Sun Belt,28,ranked_matchup,,16.0,ESPN2
2021,3,2021-09-18 18:30:00+00:00,Notre Dame,FBS Independents,27,Purdue,Big Ten,13,ranked_matchup,12.0,,NBC
2021,3,2021-09-18 19:30:00+00:00,Florida,SEC,29,Alabama,SEC,31,ranked_matchup,11.0,1.0,CBS
2021,3,2021-09-18 19:30:00+00:00,Iowa,Big Ten,30,Kent State,Mid-American,7,ranked_matchup,5.0,,BTN
